empleado_id,departamento,ubicacion,turno,tipo_incidente,gravedad,causa_raiz,area,fecha,hora,mes,anio,trimestre,dias_perdidos,es_registrable,es_lti
1314,Producción,Neuquén - Vaca Muerta,Diurno,Tratamiento médico,2,Comunicación deficiente,Pozos / Drilling,2022-10-09,11,10,2022,Q4,0,1,0
1315,Producción,Chubut - San Jorge,Rotativo 14x14,Casi accidente (near miss),0,Fatiga/turno extendido,Transporte en ruta,2024-05-05,16,5,2024,Q2,0,0,0
1315,Producción,Chubut - San Jorge,Rotativo 14x14,Casi accidente (near miss),0,Condición insegura,Taller mecánico,2022-10-21,11,10,2022,Q4,0,0,0
1317,Producción,Neuquén - Vaca Muerta,Rotativo 14x14,Casi accidente (near miss),0,Falla de equipo,Tanques / Almacenamiento,2024-10-02,8,10,2024,Q4,0,0,0
1317,Producción,Neuquén - Vaca Muerta,Rotativo 14x14,Fatalidad,5,Condición insegura,Taller mecánico,2024-03-07,23,3,2024,Q1,0,1,0
1322,Producción,Mendoza - Cuyo,Rotativo 14x14,Tiempo perdido (LTI),3,Condición climática,Transporte en ruta,2023-01-29,12,1,2023,Q1,26,1,1
1323,Producción,Mendoza - Cuyo,Rotativo 14x14,Primeros auxilios,1,Procedimiento inadecuado,Transporte en ruta,2023-01-19,17,1,2023,Q1,0,0,0
1323,Producción,Mendoza - Cuyo,Rotativo 14x14,Primeros auxilios,1,Acto inseguro,Tanques / Almacenamiento,2024-05-03,8,5,2024,Q2,0,0,0
1324,Producción,Neuquén - Vaca Muerta,Diurno,Incidente ambiental,2,Condición climática,Transporte en ruta,2023-02-20,14,2,2023,Q1,0,1,0
1324,Producción,Neuquén - Vaca Muerta,Diurno,Incidente ambiental,2,Falla de equipo,Planta compresora,2024-02-10,16,2,2024,Q1,0,1,0
1324,Producción,Neuquén - Vaca Muerta,Diurno,Tratamiento médico,2,Fatiga/turno extendido,Área eléctrica,2024-04-28,15,4,2024,Q2,0,1,0
1325,Producción,Oficina Central BA,Rotativo 14x14,Primeros auxilios,1,Condición insegura,Tanques / Almacenamiento,2022-09-24,10,9,2022,Q3,0,0,0
1328,Producción,Neuquén - Vaca Muerta,Nocturno,Primeros auxilios,1,Condición insegura,Planta compresora,2023-11-19,20,11,2023,Q4,0,0,0
1328,Producción,Neuquén - Vaca Muerta,Nocturno,Tiempo perdido (LTI),3,Condición insegura,Pozos / Drilling,2024-03-11,10,3,2024,Q1,5,1,1
1329,Producción,Oficina Central BA,Rotativo 14x14,Tratamiento médico,2,Condición insegura,Área eléctrica,2023-08-22,9,8,2023,Q3,0,1,0
1330,Producción,Chubut - San Jorge,Rotativo 14x14,Tratamiento médico,2,Falla de equipo,Pozos / Drilling,2024-04-01,16,4,2024,Q2,0,1,0
1331,Producción,Neuquén - Vaca Muerta,Rotativo 14x14,Casi accidente (near miss),0,Procedimiento inadecuado,Oficina / Comedor,2022-04-28,7,4,2022,Q2,0,0,0
1331,Producción,Neuquén - Vaca Muerta,Rotativo 14x14,Casi accidente (near miss),0,Fatiga/turno extendido,Transporte en ruta,2023-04-09,22,4,2023,Q2,0,0,0
1332,Producción,Mendoza - Cuyo,Diurno,Casi accidente (near miss),0,Condición climática,Taller mecánico,2023-08-01,21,8,2023,Q3,0,0,0
1337,Producción,Neuquén - Vaca Muerta,Diurno,Primeros auxilios,1,Comunicación deficiente,Oficina / Comedor,2023-10-30,11,10,2023,Q4,0,0,0
1338,Producción,Neuquén - Vaca Muerta,Rotativo 7x7,Primeros auxilios,1,Condición climática,Transporte en ruta,2023-03-02,10,3,2023,Q1,0,0,0
1338,Producción,Neuquén - Vaca Muerta,Rotativo 7x7,Casi accidente (near miss),0,Fatiga/turno extendido,Área eléctrica,2024-08-31,15,8,2024,Q3,0,0,0
1338,Producción,Neuquén - Vaca Muerta,Rotativo 7x7,Primeros auxilios,1,Condición insegura,Planta compresora,2024-09-03,15,9,2024,Q3,0,0,0
1339,Producción,Salta - NOA,Nocturno,Primeros auxilios,1,Procedimiento inadecuado,Planta compresora,2024-07-20,20,7,2024,Q3,0,0,0
1339,Producción,Salta - NOA,Nocturno,Casi accidente (near miss),0,Falla de equipo,Oficina / Comedor,2024-10-06,5,10,2024,Q4,0,0,0
1340,Producción,Chubut - San Jorge,Nocturno,Primeros auxilios,1,Condición climática,Pozos / Drilling,2023-06-09,20,6,2023,Q2,0,0,0
1342,Producción,Salta - NOA,Nocturno,Primeros auxilios,1,Procedimiento inadecuado,Transporte en ruta,2024-01-17,12,1,2024,Q1,0,0,0
1344,Producción,Neuquén - Vaca Muerta,Nocturno,Casi accidente (near miss),0,Comunicación deficiente,Taller mecánico,2022-03-24,13,3,2022,Q1,0,0,0
1345,Producción,Mendoza - Cuyo,Rotativo 7x7,Incapacidad permanente parcial,4,Condición insegura,Oficina / Comedor,2023-06-08,13,6,2023,Q2,42,1,0
1345,Producción,Mendoza - Cuyo,Rotativo 7x7,Casi accidente (near miss),0,Condición insegura,Tanques / Almacenamiento,2023-08-31,16,8,2023,Q3,0,0,0
1346,Producción,Neuquén - Vaca Muerta,Diurno,Primeros auxilios,1,Acto inseguro,Área eléctrica,2023-03-08,12,3,2023,Q1,0,0,0
1347,Producción,Salta - NOA,Rotativo 14x14,Tiempo perdido (LTI),3,Fatiga/turno extendido,Área eléctrica,2024-11-04,10,11,2024,Q4,5,1,1
1347,Producción,Salta - NOA,Rotativo 14x14,Incidente ambiental,2,Acto inseguro,Taller mecánico,2023-05-15,16,5,2023,Q2,0,1,0
1348,Producción,Oficina Central BA,Nocturno,Casi accidente (near miss),0,Falta de EPP,Taller mecánico,2022-04-29,11,4,2022,Q2,0,0,0
1348,Producción,Oficina Central BA,Nocturno,Incapacidad permanente parcial,4,Condición insegura,Área eléctrica,2022-10-03,10,10,2022,Q4,140,1,0
1349,Producción,Mendoza - Cuyo,Nocturno,Casi accidente (near miss),0,Falta de EPP,Transporte en ruta,2024-03-09,14,3,2024,Q1,0,0,0
1349,Producción,Mendoza - Cuyo,Nocturno,Tiempo perdido (LTI),3,Procedimiento inadecuado,Pozos / Drilling,2024-05-08,17,5,2024,Q2,20,1,1
1349,Producción,Mendoza - Cuyo,Nocturno,Primeros auxilios,1,Procedimiento inadecuado,Planta compresora,2022-04-30,12,4,2022,Q2,0,0,0
1353,Producción,Neuquén - Vaca Muerta,Rotativo 14x14,Casi accidente (near miss),0,Comunicación deficiente,Taller mecánico,2022-04-26,16,4,2022,Q2,0,0,0
1355,Producción,Oficina Central BA,Rotativo 14x14,Casi accidente (near miss),0,Acto inseguro,Transporte en ruta,2023-12-04,9,12,2023,Q4,0,0,0
1358,Producción,Neuquén - Vaca Muerta,Diurno,Casi accidente (near miss),0,Comunicación deficiente,Planta compresora,2022-05-08,18,5,2022,Q2,0,0,0
1360,Producción,Neuquén - Vaca Muerta,Rotativo 14x14,Primeros auxilios,1,Acto inseguro,Pozos / Drilling,2022-01-21,11,1,2022,Q1,0,0,0
1362,Producción,Mendoza - Cuyo,Diurno,Casi accidente (near miss),0,Fatiga/turno extendido,Planta compresora,2023-01-31,16,1,2023,Q1,0,0,0
1363,Producción,Mendoza - Cuyo,Diurno,Casi accidente (near miss),0,Condición climática,Planta compresora,2023-09-10,21,9,2023,Q3,0,0,0
1365,Producción,Neuquén - Vaca Muerta,Nocturno,Primeros auxilios,1,Procedimiento inadecuado,Planta compresora,2023-12-08,13,12,2023,Q4,0,0,0
1365,Producción,Neuquén - Vaca Muerta,Nocturno,Tiempo perdido (LTI),3,Fatiga/turno extendido,Taller mecánico,2024-03-28,12,3,2024,Q1,4,1,1
1365,Producción,Neuquén - Vaca Muerta,Nocturno,Primeros auxilios,1,Condición insegura,Planta compresora,2023-05-17,1,5,2023,Q2,0,0,0
1367,Producción,Neuquén - Vaca Muerta,Rotativo 7x7,Primeros auxilios,1,Condición insegura,Planta compresora,2023-01-13,6,1,2023,Q1,0,0,0
1368,Producción,Mendoza - Cuyo,Rotativo 7x7,Tratamiento médico,2,Fatiga/turno extendido,Oficina / Comedor,2023-01-16,23,1,2023,Q1,0,1,0
1371,Producción,Chubut - San Jorge,Diurno,Tratamiento médico,2,Procedimiento inadecuado,Área eléctrica,2022-03-09,20,3,2022,Q1,0,1,0
1372,Producción,Neuquén - Vaca Muerta,Rotativo 14x14,Incidente ambiental,2,Condición climática,Taller mecánico,2024-12-20,15,12,2024,Q4,0,1,0
1372,Producción,Neuquén - Vaca Muerta,Rotativo 14x14,Primeros auxilios,1,Procedimiento inadecuado,Pozos / Drilling,2023-08-03,13,8,2023,Q3,0,0,0
1373,Producción,Chubut - San Jorge,Diurno,Primeros auxilios,1,Fatiga/turno extendido,Área eléctrica,2024-08-18,11,8,2024,Q3,0,0,0
1374,Producción,Salta - NOA,Diurno,Primeros auxilios,1,Fatiga/turno extendido,Taller mecánico,2024-11-18,12,11,2024,Q4,0,0,0
1376,Producción,Mendoza - Cuyo,Rotativo 14x14,Casi accidente (near miss),0,Condición insegura,Taller mecánico,2022-05-15,5,5,2022,Q2,0,0,0
1376,Producción,Mendoza - Cuyo,Rotativo 14x14,Tiempo perdido (LTI),3,Comunicación deficiente,Tanques / Almacenamiento,2024-06-04,13,6,2024,Q2,53,1,1
1376,Producción,Mendoza - Cuyo,Rotativo 14x14,Primeros auxilios,1,Condición insegura,Pozos / Drilling,2023-05-24,7,5,2023,Q2,0,0,0
1376,Producción,Mendoza - Cuyo,Rotativo 14x14,Casi accidente (near miss),0,Falla de equipo,Tanques / Almacenamiento,2023-03-13,21,3,2023,Q1,0,0,0
1377,Producción,Neuquén - Vaca Muerta,Rotativo 14x14,Tiempo perdido (LTI),3,Acto inseguro,Tanques / Almacenamiento,2022-04-21,7,4,2022,Q2,10,1,1
1381,Producción,Salta - NOA,Rotativo 7x7,Casi accidente (near miss),0,Acto inseguro,Transporte en ruta,2023-10-29,19,10,2023,Q4,0,0,0
1383,Producción,Neuquén - Vaca Muerta,Rotativo 14x14,Casi accidente (near miss),0,Acto inseguro,Taller mecánico,2023-08-16,14,8,2023,Q3,0,0,0
1383,Producción,Neuquén - Vaca Muerta,Rotativo 14x14,Primeros auxilios,1,Comunicación deficiente,Taller mecánico,2022-07-17,12,7,2022,Q3,0,0,0
1383,Producción,Neuquén - Vaca Muerta,Rotativo 14x14,Casi accidente (near miss),0,Procedimiento inadecuado,Transporte en ruta,2024-01-14,12,1,2024,Q1,0,0,0
1385,Producción,Mendoza - Cuyo,Rotativo 7x7,Primeros auxilios,1,Procedimiento inadecuado,Área eléctrica,2024-07-14,10,7,2024,Q3,0,0,0
1386,Producción,Mendoza - Cuyo,Nocturno,Casi accidente (near miss),0,Procedimiento inadecuado,Taller mecánico,2023-02-09,16,2,2023,Q1,0,0,0
1387,Producción,Chubut - San Jorge,Diurno,Casi accidente (near miss),0,Comunicación deficiente,Taller mecánico,2022-12-28,16,12,2022,Q4,0,0,0
1390,Producción,Neuquén - Vaca Muerta,Diurno,Primeros auxilios,1,Comunicación deficiente,Transporte en ruta,2022-07-06,10,7,2022,Q3,0,0,0
1390,Producción,Neuquén - Vaca Muerta,Diurno,Tratamiento médico,2,Fatiga/turno extendido,Taller mecánico,2023-03-16,17,3,2023,Q1,0,1,0
1391,Producción,Chubut - San Jorge,Rotativo 14x14,Casi accidente (near miss),0,Falta de EPP,Área eléctrica,2024-11-30,16,11,2024,Q4,0,0,0
1393,Producción,Chubut - San Jorge,Rotativo 14x14,Casi accidente (near miss),0,Condición insegura,Tanques / Almacenamiento,2023-09-14,11,9,2023,Q3,0,0,0
1397,Producción,Mendoza - Cuyo,Rotativo 14x14,Casi accidente (near miss),0,Fatiga/turno extendido,Transporte en ruta,2024-09-10,12,9,2024,Q3,0,0,0
1398,Producción,Chubut - San Jorge,Nocturno,Casi accidente (near miss),0,Condición climática,Planta compresora,2023-10-31,10,10,2023,Q4,0,0,0
1398,Producción,Chubut - San Jorge,Nocturno,Incidente ambiental,2,Comunicación deficiente,Planta compresora,2024-10-30,9,10,2024,Q4,0,1,0
1399,Producción,Mendoza - Cuyo,Rotativo 14x14,Tratamiento médico,2,Procedimiento inadecuado,Área eléctrica,2022-11-08,9,11,2022,Q4,0,1,0
1399,Producción,Mendoza - Cuyo,Rotativo 14x14,Casi accidente (near miss),0,Fatiga/turno extendido,Oficina / Comedor,2022-03-12,9,3,2022,Q1,0,0,0
1401,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 7x7,Tiempo perdido (LTI),3,Falla de equipo,Pozos / Drilling,2022-09-15,15,9,2022,Q3,4,1,1
1401,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 7x7,Tratamiento médico,2,Condición insegura,Transporte en ruta,2022-08-27,8,8,2022,Q3,0,1,0
1401,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 7x7,Primeros auxilios,1,Condición climática,Taller mecánico,2022-09-14,8,9,2022,Q3,0,0,0
1402,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 14x14,Casi accidente (near miss),0,Falta de EPP,Taller mecánico,2022-02-28,11,2,2022,Q1,0,0,0
1403,Mantenimiento,Chubut - San Jorge,Rotativo 7x7,Primeros auxilios,1,Condición climática,Tanques / Almacenamiento,2024-12-27,18,12,2024,Q4,0,0,0
1404,Mantenimiento,Chubut - San Jorge,Diurno,Casi accidente (near miss),0,Procedimiento inadecuado,Planta compresora,2024-07-11,16,7,2024,Q3,0,0,0
1405,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 14x14,Casi accidente (near miss),0,Comunicación deficiente,Pozos / Drilling,2024-12-27,13,12,2024,Q4,0,0,0
1406,Mantenimiento,Neuquén - Vaca Muerta,Diurno,Incapacidad permanente parcial,4,Procedimiento inadecuado,Planta compresora,2022-07-02,9,7,2022,Q3,101,1,0
1409,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 14x14,Incapacidad permanente parcial,4,Comunicación deficiente,Tanques / Almacenamiento,2024-11-09,9,11,2024,Q4,75,1,0
1409,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 14x14,Primeros auxilios,1,Fatiga/turno extendido,Tanques / Almacenamiento,2022-09-18,9,9,2022,Q3,0,0,0
1412,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 14x14,Casi accidente (near miss),0,Procedimiento inadecuado,Tanques / Almacenamiento,2023-08-08,10,8,2023,Q3,0,0,0
1412,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 14x14,Tratamiento médico,2,Falla de equipo,Transporte en ruta,2024-04-21,10,4,2024,Q2,0,1,0
1413,Mantenimiento,Mendoza - Cuyo,Rotativo 7x7,Tratamiento médico,2,Procedimiento inadecuado,Oficina / Comedor,2022-04-25,19,4,2022,Q2,0,1,0
1413,Mantenimiento,Mendoza - Cuyo,Rotativo 7x7,Casi accidente (near miss),0,Comunicación deficiente,Tanques / Almacenamiento,2022-03-04,11,3,2022,Q1,0,0,0
1415,Mantenimiento,Chubut - San Jorge,Rotativo 14x14,Tiempo perdido (LTI),3,Comunicación deficiente,Oficina / Comedor,2024-11-12,7,11,2024,Q4,1,1,1
1420,Mantenimiento,Neuquén - Vaca Muerta,Diurno,Primeros auxilios,1,Falta de EPP,Pozos / Drilling,2024-10-01,7,10,2024,Q4,0,0,0
1421,Mantenimiento,Neuquén - Vaca Muerta,Diurno,Casi accidente (near miss),0,Falta de EPP,Oficina / Comedor,2022-12-06,15,12,2022,Q4,0,0,0
1421,Mantenimiento,Neuquén - Vaca Muerta,Diurno,Primeros auxilios,1,Fatiga/turno extendido,Planta compresora,2022-05-27,17,5,2022,Q2,0,0,0
1422,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 14x14,Casi accidente (near miss),0,Procedimiento inadecuado,Área eléctrica,2024-01-10,16,1,2024,Q1,0,0,0
1423,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 7x7,Primeros auxilios,1,Falta de EPP,Área eléctrica,2023-09-23,11,9,2023,Q3,0,0,0
1423,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 7x7,Casi accidente (near miss),0,Condición insegura,Planta compresora,2023-09-21,11,9,2023,Q3,0,0,0
1424,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 14x14,Casi accidente (near miss),0,Acto inseguro,Taller mecánico,2023-02-08,19,2,2023,Q1,0,0,0
1426,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 14x14,Fatalidad,5,Procedimiento inadecuado,Pozos / Drilling,2022-09-27,0,9,2022,Q3,0,1,0
1428,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 14x14,Tiempo perdido (LTI),3,Falla de equipo,Tanques / Almacenamiento,2023-03-16,11,3,2023,Q1,1,1,1
1429,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 7x7,Tratamiento médico,2,Condición climática,Pozos / Drilling,2023-08-14,8,8,2023,Q3,0,1,0
1431,Mantenimiento,Mendoza - Cuyo,Nocturno,Casi accidente (near miss),0,Falta de EPP,Tanques / Almacenamiento,2024-03-03,8,3,2024,Q1,0,0,0
1431,Mantenimiento,Mendoza - Cuyo,Nocturno,Primeros auxilios,1,Procedimiento inadecuado,Pozos / Drilling,2023-05-12,18,5,2023,Q2,0,0,0
1434,Mantenimiento,Mendoza - Cuyo,Rotativo 14x14,Primeros auxilios,1,Acto inseguro,Taller mecánico,2024-03-07,14,3,2024,Q1,0,0,0
1435,Mantenimiento,Neuquén - Vaca Muerta,Diurno,Primeros auxilios,1,Acto inseguro,Transporte en ruta,2023-03-17,12,3,2023,Q1,0,0,0
1435,Mantenimiento,Neuquén - Vaca Muerta,Diurno,Tiempo perdido (LTI),3,Condición insegura,Oficina / Comedor,2022-10-26,10,10,2022,Q4,21,1,1
1437,Mantenimiento,Salta - NOA,Rotativo 14x14,Casi accidente (near miss),0,Acto inseguro,Transporte en ruta,2024-08-17,13,8,2024,Q3,0,0,0
1437,Mantenimiento,Salta - NOA,Rotativo 14x14,Casi accidente (near miss),0,Condición insegura,Tanques / Almacenamiento,2022-03-09,12,3,2022,Q1,0,0,0
1437,Mantenimiento,Salta - NOA,Rotativo 14x14,Tratamiento médico,2,Falla de equipo,Transporte en ruta,2024-11-14,15,11,2024,Q4,0,1,0
1438,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 14x14,Tratamiento médico,2,Acto inseguro,Planta compresora,2023-07-11,14,7,2023,Q3,0,1,0
1438,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 14x14,Casi accidente (near miss),0,Comunicación deficiente,Oficina / Comedor,2024-06-05,21,6,2024,Q2,0,0,0
1439,Mantenimiento,Neuquén - Vaca Muerta,Nocturno,Primeros auxilios,1,Condición climática,Taller mecánico,2024-08-23,11,8,2024,Q3,0,0,0
1439,Mantenimiento,Neuquén - Vaca Muerta,Nocturno,Tiempo perdido (LTI),3,Procedimiento inadecuado,Transporte en ruta,2024-01-09,18,1,2024,Q1,1,1,1
1440,Mantenimiento,Salta - NOA,Diurno,Tratamiento médico,2,Falta de EPP,Transporte en ruta,2024-06-20,15,6,2024,Q2,0,1,0
1441,Mantenimiento,Mendoza - Cuyo,Nocturno,Casi accidente (near miss),0,Acto inseguro,Planta compresora,2023-04-30,6,4,2023,Q2,0,0,0
1441,Mantenimiento,Mendoza - Cuyo,Nocturno,Tiempo perdido (LTI),3,Comunicación deficiente,Taller mecánico,2024-12-28,14,12,2024,Q4,11,1,1
1442,Mantenimiento,Mendoza - Cuyo,Rotativo 14x14,Incapacidad permanente parcial,4,Falla de equipo,Taller mecánico,2024-08-09,18,8,2024,Q3,42,1,0
1442,Mantenimiento,Mendoza - Cuyo,Rotativo 14x14,Tratamiento médico,2,Falta de EPP,Pozos / Drilling,2022-12-26,12,12,2022,Q4,0,1,0
1442,Mantenimiento,Mendoza - Cuyo,Rotativo 14x14,Incapacidad permanente parcial,4,Falla de equipo,Pozos / Drilling,2024-06-22,12,6,2024,Q2,132,1,0
1446,Mantenimiento,Chubut - San Jorge,Rotativo 7x7,Casi accidente (near miss),0,Fatiga/turno extendido,Taller mecánico,2023-08-23,13,8,2023,Q3,0,0,0
1446,Mantenimiento,Chubut - San Jorge,Rotativo 7x7,Incapacidad permanente parcial,4,Falta de EPP,Transporte en ruta,2022-10-29,1,10,2022,Q4,94,1,0
1448,Mantenimiento,Chubut - San Jorge,Rotativo 14x14,Casi accidente (near miss),0,Fatiga/turno extendido,Tanques / Almacenamiento,2023-04-03,7,4,2023,Q2,0,0,0
1448,Mantenimiento,Chubut - San Jorge,Rotativo 14x14,Casi accidente (near miss),0,Condición insegura,Planta compresora,2022-02-20,13,2,2022,Q1,0,0,0
1450,Mantenimiento,Salta - NOA,Rotativo 14x14,Tiempo perdido (LTI),3,Condición insegura,Oficina / Comedor,2024-08-12,22,8,2024,Q3,11,1,1
1450,Mantenimiento,Salta - NOA,Rotativo 14x14,Casi accidente (near miss),0,Condición insegura,Taller mecánico,2022-07-18,15,7,2022,Q3,0,0,0
1451,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 7x7,Primeros auxilios,1,Acto inseguro,Oficina / Comedor,2023-04-18,11,4,2023,Q2,0,0,0
1452,Mantenimiento,Mendoza - Cuyo,Diurno,Tiempo perdido (LTI),3,Condición insegura,Área eléctrica,2024-08-24,8,8,2024,Q3,18,1,1
1454,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 14x14,Casi accidente (near miss),0,Condición climática,Transporte en ruta,2023-02-14,16,2,2023,Q1,0,0,0
1455,Mantenimiento,Mendoza - Cuyo,Nocturno,Tiempo perdido (LTI),3,Condición climática,Pozos / Drilling,2023-04-19,7,4,2023,Q2,3,1,1
1455,Mantenimiento,Mendoza - Cuyo,Nocturno,Tratamiento médico,2,Procedimiento inadecuado,Área eléctrica,2022-01-15,10,1,2022,Q1,0,1,0
1456,Mantenimiento,Neuquén - Vaca Muerta,Diurno,Tratamiento médico,2,Procedimiento inadecuado,Taller mecánico,2024-01-17,11,1,2024,Q1,0,1,0
1456,Mantenimiento,Neuquén - Vaca Muerta,Diurno,Primeros auxilios,1,Condición climática,Pozos / Drilling,2022-08-11,9,8,2022,Q3,0,0,0
1457,Mantenimiento,Neuquén - Vaca Muerta,Diurno,Casi accidente (near miss),0,Procedimiento inadecuado,Pozos / Drilling,2024-08-23,20,8,2024,Q3,0,0,0
1459,Mantenimiento,Mendoza - Cuyo,Diurno,Tiempo perdido (LTI),3,Falta de EPP,Tanques / Almacenamiento,2022-04-28,3,4,2022,Q2,1,1,1
1462,Mantenimiento,Mendoza - Cuyo,Rotativo 14x14,Incapacidad permanente parcial,4,Acto inseguro,Pozos / Drilling,2023-02-07,15,2,2023,Q1,67,1,0
1464,Mantenimiento,Chubut - San Jorge,Nocturno,Tratamiento médico,2,Falla de equipo,Planta compresora,2024-04-09,15,4,2024,Q2,0,1,0
1465,Mantenimiento,Neuquén - Vaca Muerta,Nocturno,Casi accidente (near miss),0,Procedimiento inadecuado,Pozos / Drilling,2023-09-19,16,9,2023,Q3,0,0,0
1465,Mantenimiento,Neuquén - Vaca Muerta,Nocturno,Tratamiento médico,2,Condición insegura,Planta compresora,2022-11-06,8,11,2022,Q4,0,1,0
1465,Mantenimiento,Neuquén - Vaca Muerta,Nocturno,Primeros auxilios,1,Acto inseguro,Área eléctrica,2024-01-25,10,1,2024,Q1,0,0,0
1465,Mantenimiento,Neuquén - Vaca Muerta,Nocturno,Casi accidente (near miss),0,Acto inseguro,Tanques / Almacenamiento,2022-04-19,15,4,2022,Q2,0,0,0
1466,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 7x7,Primeros auxilios,1,Falta de EPP,Transporte en ruta,2024-03-14,17,3,2024,Q1,0,0,0
1466,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 7x7,Casi accidente (near miss),0,Comunicación deficiente,Transporte en ruta,2022-07-30,14,7,2022,Q3,0,0,0
1466,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 7x7,Casi accidente (near miss),0,Condición climática,Transporte en ruta,2022-04-25,16,4,2022,Q2,0,0,0
1469,Mantenimiento,Mendoza - Cuyo,Diurno,Casi accidente (near miss),0,Acto inseguro,Planta compresora,2022-01-23,6,1,2022,Q1,0,0,0
1470,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 14x14,Primeros auxilios,1,Acto inseguro,Transporte en ruta,2022-05-12,8,5,2022,Q2,0,0,0
1472,Mantenimiento,Salta - NOA,Rotativo 7x7,Tiempo perdido (LTI),3,Acto inseguro,Tanques / Almacenamiento,2022-04-19,7,4,2022,Q2,2,1,1
1474,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 14x14,Casi accidente (near miss),0,Falla de equipo,Transporte en ruta,2024-10-25,13,10,2024,Q4,0,0,0
1475,Mantenimiento,Mendoza - Cuyo,Diurno,Casi accidente (near miss),0,Falla de equipo,Tanques / Almacenamiento,2023-07-16,17,7,2023,Q3,0,0,0
1475,Mantenimiento,Mendoza - Cuyo,Diurno,Casi accidente (near miss),0,Falla de equipo,Área eléctrica,2023-08-21,15,8,2023,Q3,0,0,0
1476,Mantenimiento,Chubut - San Jorge,Diurno,Primeros auxilios,1,Acto inseguro,Tanques / Almacenamiento,2022-03-04,8,3,2022,Q1,0,0,0
1476,Mantenimiento,Chubut - San Jorge,Diurno,Casi accidente (near miss),0,Falla de equipo,Transporte en ruta,2024-06-17,14,6,2024,Q2,0,0,0
1478,Mantenimiento,Mendoza - Cuyo,Diurno,Casi accidente (near miss),0,Condición insegura,Oficina / Comedor,2023-07-13,19,7,2023,Q3,0,0,0
1479,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 14x14,Primeros auxilios,1,Procedimiento inadecuado,Tanques / Almacenamiento,2023-08-27,17,8,2023,Q3,0,0,0
1480,Mantenimiento,Chubut - San Jorge,Nocturno,Casi accidente (near miss),0,Fatiga/turno extendido,Área eléctrica,2023-08-09,19,8,2023,Q3,0,0,0
1481,Mantenimiento,Mendoza - Cuyo,Diurno,Casi accidente (near miss),0,Procedimiento inadecuado,Transporte en ruta,2022-12-22,6,12,2022,Q4,0,0,0
1482,Mantenimiento,Neuquén - Vaca Muerta,Nocturno,Tratamiento médico,2,Falla de equipo,Taller mecánico,2022-12-20,17,12,2022,Q4,0,1,0
1482,Mantenimiento,Neuquén - Vaca Muerta,Nocturno,Casi accidente (near miss),0,Condición climática,Tanques / Almacenamiento,2022-09-01,8,9,2022,Q3,0,0,0
1483,Mantenimiento,Chubut - San Jorge,Rotativo 7x7,Casi accidente (near miss),0,Condición climática,Transporte en ruta,2022-12-10,15,12,2022,Q4,0,0,0
1484,Mantenimiento,Mendoza - Cuyo,Rotativo 7x7,Incidente ambiental,2,Condición insegura,Tanques / Almacenamiento,2022-11-23,22,11,2022,Q4,0,1,0
1484,Mantenimiento,Mendoza - Cuyo,Rotativo 7x7,Casi accidente (near miss),0,Condición climática,Oficina / Comedor,2024-04-02,15,4,2024,Q2,0,0,0
1486,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 14x14,Casi accidente (near miss),0,Comunicación deficiente,Tanques / Almacenamiento,2022-11-26,17,11,2022,Q4,0,0,0
1487,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 7x7,Casi accidente (near miss),0,Falla de equipo,Área eléctrica,2023-01-05,12,1,2023,Q1,0,0,0
1488,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 14x14,Casi accidente (near miss),0,Falta de EPP,Transporte en ruta,2023-06-12,15,6,2023,Q2,0,0,0
1488,Mantenimiento,Neuquén - Vaca Muerta,Rotativo 14x14,Incapacidad permanente parcial,4,Falta de EPP,Planta compresora,2023-10-29,3,10,2023,Q4,99,1,0
1491,Mantenimiento,Chubut - San Jorge,Nocturno,Primeros auxilios,1,Falta de EPP,Planta compresora,2022-12-01,20,12,2022,Q4,0,0,0
